u,v,key,oneway,length,ref,bridge,junction,tunnel,area,geometry
1211528550,5087575832,0,False,16.164,,,,,,"LINESTRING (476058.3242255541 4427655.070705873, 476053.825013577 4427654.873980156, 476053.5704094575 4427652.6327525675, 476053.22393352713 4427651.035564988, 476052.6567051985 4427649.816443382, 476051.67148470064 4427648.687430613, 476050.29447423655 4427647.837129962, 476048.73089088144 4427647.375887193, 476047.0488144305 4427647.236893185)"
1288542288,176483197,0,False,332.839,,,,,,"LINESTRING (473811.68861227453 4427580.304250251, 473815.3556771267 4427587.417302184, 473832.27270907135 4427616.627637149)"
1288637062,1430661828,0,False,873.264,CR 56N,,,,,"LINESTRING (473658.89476884535 4427580.831654377, 473665.8322519187 4427589.598191579, 473675.8663960519 4427598.143136949, 473690.24629365193 4427606.917249935, 473709.6628619484 4427615.773878465, 473720.9281151475 4427622.416669665, 473724.2821219294 4427624.669319351, 473735.34425762866 4427636.773629435, 473736.10688903095 4427637.614534664, 473744.08727916103 4427649.685098575, 473752.7721644798 4427663.074043042, 473762.75233158487 4427673.350760573, 473768.44171892345 4427677.0604687575, 473774.5967239974 4427679.647559171, 473785.8354615969 4427683.593436607, 473804.2243228592 4427686.604578085, 473813.1842529024 4427688.183117172, 473821.3297143243 4427691.218461447, 473827.4418721413 4427696.247561287, 473831.7298148149 4427702.015485461, 473841.7273493813 4427719.87298576, 473854.57427379553 4427734.768325804, 473874.67023749277 4427755.188383546, 473904.110060469 4427787.152885766, 473920.381922371 4427810.161190317, 473928.6006409906 4427824.661850652, 473935.2424212203 4427839.822773602, 473946.7940164122 4427862.936100269, 473959.811984484 4427880.550331249, 473972.4239077539 4427891.772845254, 474008.34321934904 4427921.717734008, 474020.18350912427 4427934.4857490435, 474027.6425413748 4427944.0832725195, 474035.0932824716 4427961.261572458, 474036.9584037976 4427970.023560859, 474039.7140368796 4428007.118722611, 474039.32960499666 4428017.031604131, 474036.49348567973 4428026.386793847, 474032.093971367 4428035.3477503, 474024.15347056754 4428044.709270002, 474007.00132278126 4428058.619632366, 474001.97853092593 4428065.018825192, 473998.7936896657 4428072.221980203, 473997.9514620259 4428080.538147399, 474000.1397401879 4428088.94385016, 474003.8482663964 4428102.6053720815, 474003.88687706774 4428111.406893322, 474001.1426435899 4428120.151329116, 473997.4066149917 4428128.410791723, 473992.02386587317 4428136.864571789, 473974.3233230165 4428152.574954842, 473970.8751867025 4428157.64798013, 473968.69780337036 4428164.903198412, 473970.3428811228 4428171.712469704, 473974.1028405164 4428177.948447605, 473978.94790501014 4428182.005275387)"
1288637063,872021454,0,False,387.116,,,,,,"LINESTRING (474749.4041042983 4427596.180868781, 474754.06572610035 4427596.420681546, 474774.36003175005 4427602.624403821, 474788.28492703394 4427613.588625713, 474801.77910328616 4427615.652767846, 474767.29287102254 4427646.656032992, 474718.1959974916 4427665.743087023, 474711.1901501649 4427679.307353695, 474716.9167665761 4427681.519255792, 474705.1233115005 4427698.007420794, 474772.4744651591 4427713.622329386, 474735.13437658263 4427738.4751733625, 474737.52409422677 4427743.495162349, 474732.3791701118 4427749.350409365, 474692.1527655791 4427776.344094556, 474686.6666798151 4427782.267103044, 474691.9401903967 4427784.291807697)"
1288637063,872679085,0,False,213.43,,,,,,"LINESTRING (474749.4041042983 4427596.180868781, 474767.4937742286 4427586.2537012305, 474779.1418267773 4427585.038572539, 474787.6452844454 4427577.007893453)"
1288637063,872685670,0,False,1616.721,,,,,,"MULTILINESTRING ((474749.4041042983 4427596.180868781, 474713.88104909705 4427615.6890793275, 474698.83116879745 4427636.10608028, 474688.0974628569 4427637.584671067, 474681.5301974667 4427634.154679152, 474667.6142418388 4427597.70693224, 474656.40901661024 4427583.21543485, 474627.511992525 4427577.62896275, 474561.82254459657 4427587.13829045, 474528.8258128421 4427583.441659099, 474521.4704345588 4427577.894501589), (474442.62058632687 4427578.158932116, 474432.05099767976 4427591.524543713, 474411.9581916953 4427594.566663404, 474376.0708190766 4427578.382748989))"
1342813435,4610985439,0,False,12.671,,,,,,"LINESTRING (476064.4986546119 4429522.1201697, 476067.23337737186 4429509.7692688005)"
1342813435,3351875296,0,False,12.115,,,,,,"LINESTRING (476064.4986546119 4429522.1201697, 476061.9756497094 4429533.948743706)"
1342813435,4610985410,0,True,95.278,CO 119,,,,,"LINESTRING (476064.4986546119 4429522.1201697, 476104.72896225547 4429533.110816179)"
1366790811,2047051829,0,True,29.272000000000002,,,,,,"LINESTRING (475005.3634264835 4428478.97410274, 475013.49297602515 4428477.571097114, 475019.2044708652 4428475.387998882, 475023.08305174636 4428471.268566732, 475024.8565748786 4428465.513369215, 475025.7254653219 4428462.3916473845)"
1366790811,176482814,0,False,17.817999999999998,,,,,,"LINESTRING (475005.3634264835 4428478.97410274, 474995.8171056067 4428480.403972266, 474987.7039757473 4428481.6071576215)"
1366790822,176482810,0,False,12.182,CR 56,,,,,"LINESTRING (474989.3093379443 4428440.290735597, 474991.2607195077 4428452.293631225)"
1366790822,176482807,0,False,11.217,CR 56,,,,,"LINESTRING (474989.3093379443 4428440.290735597, 474986.6532080183 4428429.411174958)"
1430426944,872022243,0,False,55.162,,,,,,"LINESTRING (474929.2997838539 4429109.147573383, 474942.04497691855 4429094.521234153, 474961.4649113393 4429064.522760278)"
1430426944,4771547017,0,False,116.519,,,,,,"LINESTRING (474929.2997838539 4429109.147573383, 474938.23716668953 4429120.006423348, 474940.0548638904 4429135.494904369, 474938.0628604829 4429178.477537855, 474938.01891850395 4429222.1197066)"
1430426944,6396775640,0,False,464.83599999999996,,,,,,"LINESTRING (474929.2997838539 4429109.147573383, 474913.07978016016 4429100.0997222075, 474896.35960986995 4429097.258004057, 474874.33882894146 4429096.8201581305, 474862.67253637966 4429091.819675465, 474847.2590865874 4429081.52618881, 474840.4191664993 4429080.41669525, 474827.2546996842 4429079.194947963, 474803.545211202 4429068.818020364, 474796.20044626686 4429067.321767271, 474787.58866367594 4429067.228219476, 474768.4795922576 4429069.811106913, 474759.11341823725 4429068.710067657, 474717.3048422592 4429059.259232941, 474703.1113018622 4429054.012114206, 474664.11778769566 4429051.877675472, 474660.1851484582 4429049.870723916, 474658.90860542253 4429045.845970132, 474661.42308571213 4429042.308049222, 474704.52857378975 4429023.373629944, 474729.43235315627 4429012.946397, 474736.3848857926 4429009.393756825, 474752.4200433759 4428998.629790642, 474767.09310533566 4428994.0415275935, 474823.74779967364 4428976.317059191)"
1430426944,6396762187,0,False,46.787,,,,,,"LINESTRING (474929.2997838539 4429109.147573383, 474922.5832855114 4429114.397435706, 474913.8428734396 4429119.276607127, 474904.47696345416 4429123.403107645, 474899.95690019487 4429124.3947527055, 474895.3192582762 4429123.37783493, 474887.6331799425 4429119.29650902)"
1430661809,176531380,0,False,74.305,,,,,,"LINESTRING (473976.30519186694 4428252.849323624, 473980.88825385325 4428252.689357851, 473989.6953566725 4428252.215273474, 474003.9217736134 4428251.511794132, 474013.0198817582 4428251.269825295, 474022.53099903115 4428249.4947692705, 474033.18650547735 4428242.898772048, 474045.9858584076 4428234.208828705)"
1430661809,6468852089,0,False,85.72199999999998,,,,,,"LINESTRING (473976.30519186694 4428252.849323624, 473969.54884745943 4428253.97125824, 473965.67124162975 4428255.749297965, 473960.86294069985 4428259.927949735, 473945.74918857985 4428270.701511996, 473930.080424019 4428278.913094294, 473916.0428877482 4428284.8992782915, 473905.88149993157 4428288.685651718, 473901.01110556367 4428292.165306067)"
1430661809,872021403,0,False,117.854,,,,,,"LINESTRING (473976.30519186694 4428252.849323624, 473973.65072955046 4428240.405116519, 473972.71738159686 4428234.547938964, 473966.38964375155 4428223.736783943, 473954.3501651272 4428217.506952785, 473937.8357285564 4428210.615419202, 473917.55275047704 4428202.471533352, 473901.49132345244 4428193.292092629, 473888.2289103371 4428186.411708972)"
1430661809,9234279106,0,False,23.448999999999998,,,,,,"LINESTRING (473976.30519186694 4428252.849323624, 473987.4555027179 4428258.671559648, 473993.9933785951 4428263.555047966, 473994.5317217416 4428266.2281117765)"
1430661828,872021635,0,False,183.551,,,,,,"LINESTRING (473978.94790501014 4428182.005275387, 473990.54041363485 4428179.823490682, 473992.4238885943 4428176.476196709, 473983.3580313697 4428166.207150277, 473985.81695467746 4428161.403893561, 474034.38135150285 4428142.824437753, 474043.1249347271 4428128.698636429, 474051.9720777252 4428119.900100805, 474056.476754594 4428116.754768157, 474063.32135190873 4428116.442851631, 474076.46669933916 4428119.039653449, 474085.98604910116 4428119.628776646, 474094.3073415715 4428116.814541884, 474099.7413982276 4428110.857977055, 474114.74751502246 4428105.923264257)"
1430661828,872022515,0,False,143.54000000000002,,,,,,"LINESTRING (473978.94790501014 4428182.005275387, 473963.4003004278 4428178.295845774, 473958.96091821376 4428175.55844231, 473955.14909961115 4428171.631280035, 473926.1142948595 4428135.314306257, 473902.3479523353 4428129.491029987, 473889.26722162124 4428130.812319546, 473870.0897266483 4428151.356162016, 473865.6139891843 4428152.95871962)"
1430661828,1288637062,0,False,873.264,CR 56N,,,,,"LINESTRING (473978.94790501014 4428182.005275387, 473974.1028405164 4428177.948447605, 473970.3428811228 4428171.712469704, 473968.69780337036 4428164.903198412, 473970.8751867025 4428157.64798013, 473974.3233230165 4428152.574954842, 473992.02386587317 4428136.864571789, 473997.4066149917 4428128.410791723, 474001.1426435899 4428120.151329116, 474003.88687706774 4428111.406893322, 474003.8482663964 4428102.6053720815, 474000.1397401879 4428088.94385016, 473997.9514620259 4428080.538147399, 473998.7936896657 4428072.221980203, 474001.97853092593 4428065.018825192, 474007.00132278126 4428058.619632366, 474024.15347056754 4428044.709270002, 474032.093971367 4428035.3477503, 474036.49348567973 4428026.386793847, 474039.32960499666 4428017.031604131, 474039.7140368796 4428007.118722611, 474036.9584037976 4427970.023560859, 474035.0932824716 4427961.261572458, 474027.6425413748 4427944.0832725195, 474020.18350912427 4427934.4857490435, 474008.34321934904 4427921.717734008, 473972.4239077539 4427891.772845254, 473959.811984484 4427880.550331249, 473946.7940164122 4427862.936100269, 473935.2424212203 4427839.822773602, 473928.6006409906 4427824.661850652, 473920.381922371 4427810.161190317, 473904.110060469 4427787.152885766, 473874.67023749277 4427755.188383546, 473854.57427379553 4427734.768325804, 473841.7273493813 4427719.87298576, 473831.7298148149 4427702.015485461, 473827.4418721413 4427696.247561287, 473821.3297143243 4427691.218461447, 473813.1842529024 4427688.183117172, 473804.2243228592 4427686.604578085, 473785.8354615969 4427683.593436607, 473774.5967239974 4427679.647559171, 473768.44171892345 4427677.0604687575, 473762.75233158487 4427673.350760573, 473752.7721644798 4427663.074043042, 473744.08727916103 4427649.685098575, 473736.10688903095 4427637.614534664, 473735.34425762866 4427636.773629435, 473724.2821219294 4427624.669319351, 473720.9281151475 4427622.416669665, 473709.6628619484 4427615.773878465, 473690.24629365193 4427606.917249935, 473675.8663960519 4427598.143136949, 473665.8322519187 4427589.598191579, 473658.89476884535 4427580.831654377)"
1430661828,176531379,0,False,66.953,CR 56N,,,,,"LINESTRING (473978.94790501014 4428182.005275387, 474019.0574169246 4428214.621888775, 474031.65149248677 4428223.302848881)"
1478604795,871988462,0,False,47.008,,,,,,"LINESTRING (474555.6764694423 4429797.617608749, 474577.4405703089 4429777.188865981)"
1478604795,871988462,1,False,47.008,,,,,,"LINESTRING (474555.6764694423 4429797.617608749, 474577.4405703089 4429777.188865981)"
1700602051,6468852089,0,False,11.698,,,,,,"LINESTRING (473891.34327779966 4428285.5611650525, 473901.01110556367 4428292.165306067)"
1700602051,872022452,0,False,405.457,,,,,,"LINESTRING (473891.34327779966 4428285.5611650525, 473880.19148564036 4428286.775960201, 473853.8189269244 4428284.957494678, 473818.79829263693 4428272.768937613, 473808.5749292117 4428283.337259392, 473780.4779907071 4428298.806424044, 473718.4662561365 4428310.8521435, 473680.78191156895 4428328.119579249, 473616.1315977548 4428386.492200344, 473588.53874178167 4428396.965697028, 473629.4279832634 4428425.3598706145, 473629.0305122016 4428438.7357778745)"
1700602051,872021659,0,False,64.735,,,,,,"LINESTRING (473891.34327779966 4428285.5611650525, 473889.2858558634 4428282.971016226, 473886.3480652816 4428272.570061071, 473887.5005085389 4428267.638065512, 473882.883125162 4428260.284054845, 473871.6361110475 4428233.784515757, 473874.6835086058 4428226.381990756)"
1700602051,872022515,0,False,155.923,,,,,,"LINESTRING (473891.34327779966 4428285.5611650525, 473881.92742002086 4428282.740994562, 473864.02692130755 4428259.960341548, 473849.15988666797 4428228.245555005, 473851.2927002295 4428190.678571789, 473858.2450819059 4428184.494629461, 473857.311316864 4428161.1562474, 473865.6139891843 4428152.95871962)"
1700602051,9217499454,0,False,130.727,,,,,,"LINESTRING (473891.34327779966 4428285.5611650525, 473898.011230236 4428278.590191474, 473899.35969107016 4428273.568731656, 473913.85917119985 4428260.410857482, 473934.42357808753 4428248.597429056, 473939.2083372049 4428242.531979363, 473938.2751150325 4428236.719202116, 473933.4489976169 4428233.2061952595, 473922.3497182834 4428232.33410064, 473912.25166074006 4428227.22979829, 473905.8258427956 4428222.690070255, 473892.6527214302 4428219.427707908, 473883.85160719266 4428216.6831193445)"
1725864729,6396762202,0,False,15.279,,,,,,"LINESTRING (475017.656456693 4429233.201060135, 475017.8026521537 4429217.950290405)"
1725864729,176419717,0,False,3.381,,,,,,"LINESTRING (475017.656456693 4429233.201060135, 475014.2681257322 4429233.156695392)"
1725864729,176419735,0,False,83.922,,,,,,"LINESTRING (475017.656456693 4429233.201060135, 475047.2302663673 4429233.7699209675, 475084.8329567213 4429233.713232729, 475093.06946802186 4429233.941534894, 475101.7172640679 4429234.667963058)"
2047051829,872022494,0,False,7.3,,,,,,"LINESTRING (475025.7254653219 4428462.3916473845, 475029.4638294713 4428462.357176631, 475033.0400604255 4428462.334339029)"
2047051829,1366790822,0,True,49.789,,,,,,"LINESTRING (475025.7254653219 4428462.3916473845, 475025.31032444164 4428455.533718092, 475021.47834561294 4428447.854569336, 475012.68291565333 4428441.434832638, 475000.76242920733 4428439.87571628, 474989.3093379443 4428440.290735597)"
2110230073,2110230084,0,False,179.834,,,,,,"LINESTRING (476102.7367930534 4428899.089016506, 475931.0068006194 4428898.900727875)"
2110230081,2110230099,0,False,113.189,,,,,,"LINESTRING (475866.2597903346 4429067.802300995, 475756.6589804642 4429038.704749374)"
2110230081,2110230086,0,False,103.592,,,,,,"LINESTRING (475866.2597903346 4429067.802300995, 475966.9288939482 4429093.044933128)"
2110230081,176491060,0,False,54.472,,,,,,"LINESTRING (475866.2597903346 4429067.802300995, 475852.5580956971 4429120.433706224)"
2110230081,176465782,0,False,50.86,,,,,,"LINESTRING (475866.2597903346 4429067.802300995, 475877.88936933735 4429018.374061257)"
2110230084,2110230073,0,False,179.834,,,,,,"LINESTRING (475931.0068006194 4428898.900727875, 476102.7367930534 4428899.089016506)"
2110230084,176399926,0,False,49.781,,,,,,"LINESTRING (475931.0068006194 4428898.900727875, 475881.1267657165 4428898.126406304)"
2110230084,176491044,0,False,54.223,,,,,,"LINESTRING (475931.0068006194 4428898.900727875, 475931.61631533864 4428894.625616445, 475931.89392343356 4428890.6512331115, 475931.90305546246 4428888.142790538, 475931.73495954927 4428883.570462154, 475930.44455690903 4428861.476087623, 475929.72633220477 4428844.885093955)"
2110230084,176491050,0,False,28.348,,,,,,"LINESTRING (475931.0068006194 4428898.900727875, 475930.19923126133 4428902.62150736, 475928.7676791474 4428908.741683713, 475926.67579511914 4428916.562124334, 475923.6594279769 4428926.216856137)"
2110230085,176488646,0,False,61.79,,,,,,"LINESTRING (475734.21820123843 4428898.6269789925, 475731.8117219063 4428960.257295934)"
2110230085,176399926,0,False,146.6,,,,,,"LINESTRING (475734.21820123843 4428898.6269789925, 475881.1267657165 4428898.126406304)"
2110230085,176488642,0,False,54.056,,,,,,"LINESTRING (475734.21820123843 4428898.6269789925, 475734.36010605376 4428894.95269838, 475734.0290034106 4428844.67448096)"
2110230086,176495094,0,False,55.048,,,,,,"LINESTRING (475966.9288939482 4429093.044933128, 475953.0746856193 4429146.231595312)"
2110230086,176465785,0,False,50.673,,,,,,"LINESTRING (475966.9288939482 4429093.044933128, 475979.0038306247 4429043.915121263)"
2110230086,2110230081,0,False,103.592,,,,,,"LINESTRING (475966.9288939482 4429093.044933128, 475866.2597903346 4429067.802300995)"
2110230086,176583223,0,False,93.47,,,,,,"LINESTRING (475966.9288939482 4429093.044933128, 476057.08291714726 4429118.355286937)"
2110230087,2110230112,0,False,110.2,,,,,,"LINESTRING (476102.4299534446 4428801.428469531, 476000.7626227994 4428801.7179199895)"
2110230099,176488633,0,False,5.248,,,,,,"LINESTRING (475756.6589804642 4429038.704749374, 475757.60697434965 4429033.551708092)"
2110230099,2110230081,0,False,113.189,,,,,,"LINESTRING (475756.6589804642 4429038.704749374, 475866.2597903346 4429067.802300995)"
2110230099,176488637,0,False,54.999,,,,,,"LINESTRING (475756.6589804642 4429038.704749374, 475754.72514322365 4429047.845539172, 475745.06081098126 4429092.372969356)"
2110230112,2110230087,0,False,110.2,,,,,,"LINESTRING (476000.7626227994 4428801.7179199895, 476102.4299534446 4428801.428469531)"
2266098673,872681368,0,False,23.069,,,,,,"LINESTRING (475817.39504923846 4427767.0572548965, 475823.1568982591 4427767.050043374, 475828.20069900056 4427766.723241769, 475833.16718241724 4427766.241300888, 475836.6726320547 4427765.331135879, 475840.06542255427 4427763.888570684)"
2266098673,5177079619,0,False,85.47399999999999,,,,,,"LINESTRING (475817.39504923846 4427767.0572548965, 475811.1955343383 4427766.33331777, 475802.0764868832 4427765.5520751905, 475797.61207668873 4427765.544076385, 475793.157297141 4427765.880123445, 475786.1001617131 4427766.579627476, 475741.7313669507 4427769.850919105, 475732.5311282917 4427773.05461657)"
2266098673,2266098702,0,False,191.075,,,,,,"LINESTRING (475817.39504923846 4427767.0572548965, 475812.47438254894 4427763.154893265, 475807.717369224 4427754.346186926, 475799.817682333 4427750.4755043, 475791.3357806239 4427748.737720453, 475779.0361791488 4427746.357247742, 475771.95441395766 4427731.284940487, 475770.49853133404 4427721.755400465, 475769.20361124055 4427714.52287373, 475763.41072047583 4427710.157156815, 475755.44177926256 4427708.68415852, 475747.96764498745 4427707.120798148, 475735.3388361311 4427708.603951632, 475730.4285643956 4427710.661857128, 475721.46503861586 4427710.490668251, 475714.8196404807 4427703.80798448, 475707.73308203655 4427697.981350062, 475697.87741155986 4427691.0980469445, 475686.59039813007 4427687.748862174, 475667.7534925495 4427685.855625318)"
2266098678,3689756154,0,False,316.475,,,,,,"LINESTRING (475230.8602731019 4427627.596205235, 475249.97700809303 4427657.701521052, 475262.88931200077 4427675.151810577, 475273.38863951515 4427682.964791221, 475281.8230632322 4427688.420372531, 475290.42325891415 4427692.354839599, 475297.7897502907 4427700.166929037, 475308.6974429843 4427704.948561151, 475314.949823727 4427706.149182007, 475319.2143411708 4427705.047630093, 475325.60254753014 4427703.384235354, 475328.06094270054 4427703.376263506, 475339.8308138695 4427702.905240999, 475353.6040132565 4427706.8785110675, 475368.22268122365 4427713.612760134, 475381.16110599885 4427718.143740401, 475392.0305694543 4427726.965709955, 475402.7495808972 4427731.503905008, 475411.9464356971 4427737.84509802, 475420.4294433822 4427739.893232632, 475430.4426634941 4427739.994082044, 475442.1150298728 4427741.066315588, 475458.3856389196 4427741.291297126, 475471.5859519629 4427742.358647664, 475485.7701238055 4427744.110999125, 475495.2338555932 4427745.878578237, 475502.93697807565 4427746.974788559)"
2266098678,872684183,0,False,142.05399999999997,,,,,,"LINESTRING (475230.8602731019 4427627.596205235, 475208.39063917025 4427605.970521369, 475198.57754504745 4427599.232011879, 475191.64294880856 4427593.039087579, 475175.37576528074 4427580.883064103, 475169.40017718566 4427575.7525507845)"
2266098678,4694433351,0,False,89.876,,,,,,"LINESTRING (475230.8602731019 4427627.596205235, 475226.9897854325 4427644.856903003, 475224.71065941063 4427647.494825034, 475221.9928107449 4427656.960161147, 475218.57577514724 4427661.422053343, 475219.96606510645 4427668.942757539, 475214.47413495753 4427678.461528335, 475212.1455671776 4427692.1210841285, 475206.6639014988 4427696.922683349, 475205.08566228783 4427702.455209434, 475203.77837403305 4427709.929206492)"
2266098702,2266098673,0,False,191.075,,,,,,"LINESTRING (475667.7534925495 4427685.855625318, 475686.59039813007 4427687.748862174, 475697.87741155986 4427691.0980469445, 475707.73308203655 4427697.981350062, 475714.8196404807 4427703.80798448, 475721.46503861586 4427710.490668251, 475730.4285643956 4427710.661857128, 475735.3388361311 4427708.603951632, 475747.96764498745 4427707.120798148, 475755.44177926256 4427708.68415852, 475763.41072047583 4427710.157156815, 475769.20361124055 4427714.52287373, 475770.49853133404 4427721.755400465, 475771.95441395766 4427731.284940487, 475779.0361791488 4427746.357247742, 475791.3357806239 4427748.737720453, 475799.817682333 4427750.4755043, 475807.717369224 4427754.346186926, 475812.47438254894 4427763.154893265, 475817.39504923846 4427767.0572548965)"
2266098702,872684183,0,False,599.9530000000002,,,,,,"LINESTRING (475667.7534925495 4427685.855625318, 475642.32834007783 4427681.830285975, 475621.00224364677 4427673.008159764, 475601.758640776 4427669.418217798, 475591.7162877451 4427662.924120603, 475576.20140025835 4427650.864724288, 475572.4974631878 4427645.793199976, 475569.10673879314 4427642.563132027, 475566.7826939116 4427636.56594996, 475563.8641773211 4427626.2087087175, 475556.6157716112 4427615.232724882, 475550.276057601 4427608.116334923, 475545.5383378179 4427613.403659743, 475539.15729769977 4427625.300269239, 475528.2494768836 4427631.084706593, 475516.37269342964 4427632.854382194, 475499.2926646644 4427630.523041032, 475477.5951123471 4427625.731505745, 475447.5338713958 4427626.816271958, 475442.0424465336 4427628.654255566, 475430.82519242424 4427628.4684841735, 475420.2206033906 4427630.322995503, 475405.726318273 4427627.772627643, 475370.7613972889 4427625.022140327, 475337.4514881845 4427624.597272709, 475282.9045715133 4427606.160974514, 475275.09600090585 4427606.818995859, 475261.57617523347 4427602.079200911, 475248.49364475784 4427595.317960129, 475212.96871865453 4427580.571824913, 475206.4693227712 4427575.631674761)"
2266098702,1009464889,0,False,108.65899999999999,,,,,,"LINESTRING (475667.7534925495 4427685.855625318, 475694.6865101195 4427659.542236165, 475738.96027617314 4427612.884377955, 475742.5787907068 4427607.256668695)"
2266098702,3689756169,0,False,109.45599999999999,,,,,,"LINESTRING (475667.7534925495 4427685.855625318, 475644.0316853345 4427712.613897974, 475588.3173597869 4427760.896201864)"
2312032207,2312032211,0,False,6.831,,,,,,"LINESTRING (475875.15463738184 4427660.721570974, 475874.94576886576 4427667.53711435)"
2312032211,2312032207,0,False,6.831,,,,,,"LINESTRING (475874.94576886576 4427667.53711435, 475875.15463738184 4427660.721570974)"
2312032211,2312032227,0,False,12.461,,,,,,"LINESTRING (475874.94576886576 4427667.53711435, 475887.3092071067 4427665.788654637)"
2312032211,5087612227,0,False,9.968,,,,,,"LINESTRING (475874.94576886576 4427667.53711435, 475864.96847428486 4427668.023820578)"
2312032213,2312032232,0,False,1.986,,,,,,"LINESTRING (475882.6333235437 4427647.5564636, 475884.5976591131 4427647.872113177)"
2312032224,2312032232,0,False,8.745,,,,,,"LINESTRING (475888.6171986792 4427655.6287831385, 475884.5976591131 4427647.872113177)"
2312032224,2312032231,0,False,13.399999999999999,,,,,,"LINESTRING (475888.6171986792 4427655.6287831385, 475893.05782264174 4427656.191868923, 475897.59114814264 4427656.377292392, 475902.00461587263 4427656.452106612)"
2312032224,2312032227,0,False,10.431,,,,,,"LINESTRING (475888.6171986792 4427655.6287831385, 475888.94755116507 4427657.514592609, 475888.88823051285 4427660.345065031, 475887.3092071067 4427665.788654637)"
2312032227,2312032211,0,False,12.461,,,,,,"LINESTRING (475887.3092071067 4427665.788654637, 475874.94576886576 4427667.53711435)"
2312032227,5085202797,0,False,5.409,,,,,,"LINESTRING (475887.3092071067 4427665.788654637, 475886.7884547717 4427671.162295885)"
2312032227,2312032224,0,False,10.431,,,,,,"LINESTRING (475887.3092071067 4427665.788654637, 475888.88823051285 4427660.345065031, 475888.94755116507 4427657.514592609, 475888.6171986792 4427655.6287831385)"
2312032231,487271983,0,False,16.384,,,,,,"LINESTRING (475902.00461587263 4427656.452106612, 475900.5196803953 4427672.739269536)"
2312032231,5085140762,0,False,13.463000000000001,,,,,,"LINESTRING (475902.00461587263 4427656.452106612, 475902.46031926747 4427649.402700312, 475902.6013861569 4427645.4287563, 475902.6279383122 4427643.031254885)"
2312032231,2312032224,0,False,13.399999999999999,,,,,,"LINESTRING (475902.00461587263 4427656.452106612, 475897.59114814264 4427656.377292392, 475893.05782264174 4427656.191868923, 475888.6171986792 4427655.6287831385)"
2312032232,2312032213,0,False,1.986,,,,,,"LINESTRING (475884.5976591131 4427647.872113177, 475882.6333235437 4427647.5564636)"
2312032232,2312032224,0,False,8.745,,,,,,"LINESTRING (475884.5976591131 4427647.872113177, 475888.6171986792 4427655.6287831385)"
2312032232,5085140762,0,False,19.085,,,,,,"LINESTRING (475884.5976591131 4427647.872113177, 475887.23501406517 4427647.76386256, 475888.7184759601 4427647.182005583, 475895.3495129631 4427643.975538725, 475897.06236258306 4427643.048882926, 475898.66680893226 4427642.932809147, 475902.6279383122 4427643.031254885)"
2312032236,5087612195,0,False,10.161,,,,,,"LINESTRING (475851.04590255994 4427659.95451247, 475851.6454519274 4427649.830180266)"
2312032236,446390061,0,False,2.532,,,,,,"LINESTRING (475851.04590255994 4427659.95451247, 475850.84903150774 4427662.474645516)"
2312032236,5087612169,0,False,17.481,,,,,,"LINESTRING (475851.04590255994 4427659.95451247, 475861.4005224963 4427660.010449625, 475868.55261121335 4427659.610392401)"
2312032238,446390061,0,False,3.276,,,,,,"LINESTRING (475850.65452076314 4427665.738414489, 475850.84903150774 4427662.474645516)"
2312032238,5087612227,0,False,14.536,,,,,,"LINESTRING (475850.65452076314 4427665.738414489, 475858.4628506095 4427667.700385019, 475864.96847428486 4427668.023820578)"
2312032238,5087612150,0,False,78.39600000000002,,,,,,"LINESTRING (475850.65452076314 4427665.738414489, 475849.888879752 4427682.700353983, 475848.0868357092 4427711.99674598, 475847.8195241134 4427724.595136758, 475847.5527368483 4427729.290926743, 475847.088211332 4427733.543378209, 475846.7366025488 4427735.71992902, 475845.4792470218 4427740.296772983, 475844.5249975496 4427743.5518552745)"
2313533920,4250973313,0,False,8.096,,,,,,"LINESTRING (474674.9715704446 4429245.9664373165, 474675.072679192 4429237.8858859055)"
2313533920,871988534,0,False,174.09699999999998,,yes,,yes,,"LINESTRING (474674.9715704446 4429245.9664373165, 474674.00464786607 4429252.895555662, 474673.13635676866 4429274.064614858, 474674.377653606 4429282.89544165, 474685.1782318766 4429307.333211045, 474689.365354833 4429314.045387797, 474699.67086817045 4429330.793082149, 474745.1750735451 4429356.181084689, 474772.7761052456 4429369.341915787)"
2313533920,6400466707,0,False,82.43799999999999,,,,,,"LINESTRING (474674.9715704446 4429245.9664373165, 474689.89898597973 4429253.85266864, 474693.3347469625 4429255.328527277, 474697.2889973636 4429256.170008205, 474701.7515052637 4429255.866583262, 474705.4127438468 4429255.854405029, 474709.59760471276 4429256.750621312, 474715.2461934087 4429258.951678366, 474718.7650399189 4429259.750221261, 474721.68338222476 4429259.618429314, 474726.71241601254 4429257.725950972, 474732.6970788468 4429255.763705736, 474753.8927842041 4429257.169506966)"
2313533929,4753451522,0,False,3.919,,,,,,"LINESTRING (475650.54955178045 4429436.583221199, 475648.5332579895 4429433.226623472)"
2313533929,3351875297,0,True,140.71699999999998,CO 119,,,,,"LINESTRING (475650.54955178045 4429436.583221199, 475664.5716994026 4429434.041018915, 475681.41346322984 4429432.533148942, 475696.7920056652 4429432.483985983, 475712.9068246795 4429433.165048993, 475730.4941546927 4429435.295440129, 475755.17635187565 4429441.021583896, 475789.32436926663 4429449.869834473)"
